"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
2021-06-02;0,855686457421408;0,833674447639528;0,877981299440451
2021-06-03;0,859894302952638;0,837351912785576;0,882731940827681
2021-06-04;0,862488896197844;0,839412519990779;0,885873826814971
2021-06-05;0,897270635979578;0,873213962752743;0,921649645990872
2021-06-06;0,915408231572514;0,890637923619925;0,94051355480848
2021-06-07;0,91430148033296;0,88916238114908;0,939786138539817
2021-06-08;0,892602250790324;0,86743092597312;0,918128569553884
2021-06-09;0,870617921553599;0,845400586340053;0,89620068782669
2021-06-10;0,862265210403336;0,836730378914887;0,888178486480758
2021-06-11;0,858437166792688;0,832444499367842;0,884823852691121
2021-06-12;0,870721994992856;0,843975141922963;0,897880268419795
2021-06-13;0,850388528206443;0,823393485684126;0,877812905781338
2021-06-14;0,807621476743024;0,780743568170461;0,834947890112238
2021-06-15;0,819361955807706;0,791583904125737;0,847612341088659
2021-06-16;0,820064968612379;0,791471263142709;0,84915896970735
2021-06-17;0,826755591999532;0,797207574863292;0,856833768193344
2021-06-18;0,822491479826494;0,792182115598593;0,853361884782603
2021-06-19;0,80624534018301;0,775396438894851;0,837687571938102
2021-06-20;0,790986600447761;0,759537464663442;0,823064756103784
2021-06-21;0,752700313798693;0,721056205085904;0,785014439638934
2021-06-22;0,743617636211911;0,711033022885342;0,776922018316668
2021-06-23;0,75277301787016;0,718665580220365;0,787660076234616
2021-06-24;0,778071967081371;0,741948675448601;0,815041809788971
2021-06-25;0,796911865650964;0,758908188220598;0,835830963941314
2021-06-26;0,83586715922848;0,795544118917816;0,877173016045922
2021-06-27;0,847816339508771;0,805956114802398;0,890721423246975
2021-06-28;0,842296338251059;0,799480571406288;0,886213200827528
2021-06-29;0,845789841500405;0,801827402390145;0,890909032578182
2021-06-30;0,854853813081576;0,809573490403662;0,901348889875781
2021-07-01;0,868892621517694;0,822154101350426;0,91690502464221
2021-07-02;0,906108045911051;0,857311769671884;0,956235858249029
2021-07-03;0,905097126561196;0,855434717669131;0,95614102735224
2021-07-04;0,911676373309025;0,861066494909642;0,963711079624814
2021-07-05;0,927905736522929;0,876120403127441;0,981156984728496
2021-07-06;0,971531292144121;0,917859964600567;1,02670610767965
2021-07-07;1,02228651559181;0,966742815384174;1,07935976820626
2021-07-08;1,09287678326058;1,03530736927947;1,15198190381872
2021-07-09;1,16789303092194;1,10874763807324;1,22855365504475
2021-07-10;1,19191809532857;1,13314360061328;1,2521577114498
2021-07-11;1,20171031748945;1,14407336923665;1,26074377278936
2021-07-12;1,23471477558661;1,17782531850921;1,29292710162539
2021-07-13;1,29126554104614;1,23476909739049;1,3490080174574
2021-07-14;1,32179040525136;1,26657948518831;1,37816263877603
2021-07-15;1,3574187502466;1,30366044402349;1,41224798079642
2021-07-16;1,42784185904761;1,37509303455789;1,48156958286304
2021-07-17;1,40879795331107;1,35899618356408;1,45948337560919
2021-07-18;1,33363330284243;1,28771529686442;1,38034448067973
2021-07-19;1,28767242845492;1,24471825180747;1,3313450716089
2021-07-20;1,25851357097995;1,21781340741912;1,29987338097811
2021-07-21;1,23923468431201;1,20033067244068;1,27875048809303
2021-07-22;1,22866054843801;1,19122306696313;1,26666917539332
2021-07-23;1,2042219167775;1,1683327982569;1,24064638525426
2021-07-24;1,17138161422118;1,13703072389784;1,20623657515658
2021-07-25;1,13029125279864;1,09743303647772;1,16362738943237
2021-07-26;1,10326557863331;1,07150465001576;1,13548391359427
2021-07-27;1,12339454858242;1,09189171062479;1,15533915966304
2021-07-28;1,12331446317482;1,09232080640019;1,15473566072717
2021-07-29;1,10613410185454;1,07589967249454;1,13678164766338
2021-07-30;1,11592294382617;1,08604617455544;1,1461994617071
2021-07-31;1,11109626105306;1,08175644054304;1,14082319363699
2021-08-01;1,07674181189963;1,04831954545703;1,10553894535037
2021-08-02;1,05571049639525;1,02795212940605;1,08383352647349
2021-08-03;1,06674533716418;1,03912623036657;1,09472165030443
2021-08-04;1,06263943875209;1,03532262666034;1,09030699817216
2021-08-05;1,09151221812621;1,06407544884393;1,11929336336639
2021-08-06;1,11134918274849;1,0839612829575;1,13907402413113
2021-08-07;1,12134505889622;1,09421115094561;1,14880666616436
2021-08-08;1,09846005857137;1,07203545081304;1,12520190928401
2021-08-09;1,07380058708652;1,04808196682605;1,0998266101977
2021-08-10;1,10555801329796;1,07979442878893;1,13162111775968
2021-08-11;1,12868173037488;1,10298413471546;1,15467112997279
2021-08-12;1,15538754828956;1,12979599273193;1,18126172744035
2021-08-13;1,18500425316464;1,15958375119882;1,2106965484447
2021-08-14;1,20065734347965;1,17565588080268;1,2259182032386
2021-08-15;1,18967153623548;1,16543065270264;1,21415847109435
2021-08-16;1,16329597547968;1,13996340322613;1,18686163654723
2021-08-17;1,18991641015347;1,16689786043471;1,21315666241104
2021-08-18;1,20849706960548;1,18586750953498;1,23133754251369
2021-08-19;1,22191545121605;1,19976779902625;1,24426285032185
2021-08-20;1,22341876539814;1,20189760704693;1,24512824780435
2021-08-21;1,21151638334297;1,19074296803213;1,23246694800711
2021-08-22;1,17561706498054;1,15575987162503;1,19564104730601
2021-08-23;1,13680949196934;1,11780796544113;1,1559689426359
2021-08-24;1,1467680676096;1,12811018217384;1,16557686090529
2021-08-25;1,13687685754309;1,11867593022985;1,15522262190674
2021-08-26;1,12627534793653;1,1085156801736;1,14417419633795
2021-08-27;1,12331331644366;1,10590698730866;1,14085367741185
2021-08-28;1,12026805509299;1,10319312962985;1,13747229144923
2021-08-29;1,09501781866779;1,07842715764076;1,1117333691953
2021-08-30;1,06666159062038;1,05054063450618;1,08290359721504
2021-08-31;1,07594241213459;1,05994814926225;1,0920547878689
2021-09-01;1,06787085077576;1,05210587467659;1,08375143902099
2021-09-02;1,0706615877754;1,05503674805591;1,08639968780639
2021-09-03;1,09881420321646;1,08314309669163;1,11459630436754
2021-09-04;1,10465267958628;1,08912558480573;1,12028815132325
2021-09-05;1,08744654670324;1,07225587175769;1,10274258987447
2021-09-06;1,06813494867573;1,05328652176569;1,08308586606016
2021-09-07;1,08933837302772;1,07451676981713;1,1042600942766
2021-09-08;1,10418187642174;1,0894297207914;1,11903186876976
2021-09-09;1,12143757906505;1,10676750698941;1,13620290016333
2021-09-10;1,13060864252533;1,11610766210229;1,14520192220554
2021-09-11;1,12706498302455;1,11283890977156;1,14138015937918
2021-09-12;1,09170727499406;1,0779589177096;1,10554154567362
2021-09-13;1,05715451454708;1,04383991701951;1,07055232357762
2021-09-14;1,0783574575484;1,06506450056431;1,09173171410375
2021-09-15;1,08268254646809;1,06949771750653;1,09594703232898
2021-09-16;1,0700992943825;1,05713678543483;1,08313969941384
2021-09-17;1,06578703492565;1,05299217093918;1,07865809611807
2021-09-18;1,04516185265604;1,03261884283409;1,05777953438243
2021-09-19;1,00896555957836;0,996744288503125;1,0212602681435
2021-09-20;0,964954814670592;0,953059304763403;0,976923080283427
2021-09-21;0,964612328533033;0,952709226703911;0,976588305275076
2021-09-22;0,954550353021294;0,942657137986762;0,966517093248378
2021-09-23;0,948660868138208;0,93673320731635;0,960662943988042
2021-09-24;0,961974422949701;0,949877620852836;0,974146706298288
2021-09-25;0,975356736304265;0,963092917912623;0,987697070142944
2021-09-26;0,96595774493223;0,953690463070373;0,978302335251478
2021-09-27;0,933456428632672;0,921342755364825;0,945648121949594
2021-09-28;0,959489788714436;0,94712176046371;0,971936937697366
2021-09-29;0,962150063070952;0,949669239647139;0,974711237451212
2021-09-30;0,962015249718068;0,949454493769681;0,974657403973228
2021-10-01;0,989756921358314;0,976941617622353;1,00265457658702
2021-10-02;1,00752541948199;0,994544677520296;1,02058916015468
2021-10-03;1,00760095284789;0,994607686226806;1,02067737266369
2021-10-04;0,978198364250768;0,965406646812891;0,991073105163901
2021-10-05;1,01689223974996;1,00383994910587;1,03002767161602
2021-10-06;1,028021694106;1,01489554923601;1,04123101064937
2021-10-07;1,02299741215293;1,00993569713415;1,03614188882291
2021-10-08;1,03591387633456;1,02281624588401;1,04909368148523
2021-10-09;1,03558040738372;1,02254131056822;1,04870097015429
2021-10-10;1,01328282800486;1,00044988828216;1,02619641738391
2021-10-11;0,961177113061827;0,948726951915243;0,973707311032128
2021-10-12;0,998175145282045;0,985475158897007;1,01095531670089
2021-10-13;1,018642551493;1,00578153270764;1,03158414547386
2021-10-14;1,04285726008309;1,02984742693056;1,05594762337505
2021-10-15;1,07062571113757;1,05749329430578;1,08383804627468
2021-10-16;1,08732820384943;1,07419342731378;1,10054169203868
2021-10-17;1,0842028338033;1,07122807611259;1,09725461404288
2021-10-18;1,05977433164646;1,04710162218881;1,07252221265146
2021-10-19;1,11244455951527;1,09959793123283;1,12536476431322
2021-10-20;1,15216604258314;1,13925219538953;1,16515166292777
2021-10-21;1,17161366550195;1,15881833359809;1,18447827972068
2021-10-22;1,19634582295677;1,18369720752673;1,20906072985587
2021-10-23;1,20938124525532;1,19698145978351;1,2218440428974
2021-10-24;1,18364436812087;1,1717135627431;1,19563477266404
2021-10-25;1,14136995826734;1,12996997284471;1,15282637033523
2021-10-26;1,15502178463745;1,14381920189988;1,16627820499038
2021-10-27;1,15841825676328;1,14743681273006;1,16945127657875
2021-10-28;1,20250214226614;1,1915540195786;1,21349963968716
2021-10-29;1,23954842563535;1,22870516464149;1,25043866421148
2021-10-30;1,2526969630028;1,24211517434443;1,26332301474227
2021-10-31;1,21722609875086;1,20713602628722;1,22735758574823
2021-11-01;1,16767680710491;1,15810889144836;1,17728354020265
2021-11-02;1,16168629574187;1,15240205367276;1,17100727241644
2021-11-03;1,20942534115891;1,20017481257141;1,21871089258547
2021-11-04;1,25495463037609;1,24576949487637;1,26417303714623
2021-11-05;1,28258996119872;1,27358746410274;1,29162372626964
2021-11-06;1,27543617389063;1,26677538857952;1,28412605754033
2021-11-07;1,24783577326322;1,23958555126544;1,25611298183156
2021-11-08;1,20464185844145;1,19682183377736;1,21248699655117
2021-11-09;1,22691980118223;1,21927395153021;1,23458921908723
2021-11-10;1,23857751802211;1,23112415848595;1,24605306089772
2021-11-11;1,21396842324555;1,20681902044958;1,2211386493858
2021-11-12;1,21397948751163;1,20704889625423;1,22092964507133
2021-11-13;1,20751792036618;1,20080954466413;1,21424472447024
2021-11-14;1,19294535924323;1,18646944847304;1,19943865203729
2021-11-15;1,16743533937251;1,16120558254932;1,17368153267104
2021-11-16;1,17048890681458;1,16440799594405;1,17658543617216
2021-11-17;1,156952813863;1,15105059827502;1,16286991494767
2021-11-18;1,14359434053989;1,13785969612707;1,14934320074702
2021-11-19;1,13824452782224;1,13264465501927;1,14385801916357
2021-11-20;1,13524235903756;1,12976142688846;1,1407363712629
2021-11-21;1,11802006348772;1,11268563234312;1,12336707532219
2021-11-22;1,07731637267178;1,07217413778562;1,08247073973637
2021-11-23;1,05530756598335;1,05029175197299;1,06033516358501
2021-11-24;1,05620750133391;1,05124168338039;1,06118485900465
2021-11-25;1,03533803426722;1,03046290106315;1,04022451379511
2021-11-26;1,02531423048831;1,02049560173938;1,03014405238838
2021-11-27;1,00626369863914;1,00151329267609;1,01102518911519
2021-11-28;0,982960893888349;0,978278479274695;0,987654333528847
2021-11-29;0,9349703485006;0,930402776840992;0,939548950153023
2021-11-30;0,920908522329663;0,916351928695672;0,925476260959551
2021-12-01;0,901887918304643;0,897334305032546;0,906452897304739
2021-12-02;0,883609513712305;0,879043280316886;0,888187413025336
2021-12-03;0,862910257904497;0,858325497292238;0,867507062275809
2021-12-04;0,854341998052628;0,849692683490861;0,859003822927708
2021-12-05;0,839245727182895;0,834537730388684;0,843966783922699
2021-12-06;0,806478763647222;0,801753473569801;0,811217746007681
2021-12-07;0,7879385191404;0,783139390570553;0,79275210524154
2021-12-08;0,774838647623013;0,769928615722954;0,77976407070747
2021-12-09;0,75253757364312;0,747529289178383;0,757562348577809
2021-12-10;0,766423229586403;0,761175310131178;0,771688928981282
2021-12-11;0,780228886156988;0,774724385036851;0,78575260417439
2021-12-12;0,788597821750502;0,782853020061277;0,794363335027808
2021-12-13;0,751687689810353;0,745877206981124;0,757520405832064
2021-12-14;0,751512877230648;0,745485531917231;0,757564155323881
2021-12-15;0,753849677024523;0,747570366693976;0,760154886372337
2021-12-16;0,763374729063524;0,756795983399999;0,769981551988945
2021-12-17;0,779241445034096;0,77232582647051;0,786187462071002
2021-12-18;0,801251931595178;0,793969795991639;0,808566850772276
2021-12-19;0,811703763539789;0,804116038333817;0,819326627753165
2021-12-20;0,78284418529292;0,775152933089662;0,790572881785933
2021-12-21;0,804848391841278;0,796794362862278;0,812942361776208
2021-12-22;0,837311392769659;0,828823909841616;0,845841514500609
2021-12-23;0,826741209958383;0,818055259191454;0,835472396203293
2021-12-24;0,8439889393804;0,834970062457144;0,853055593543465
2021-12-25;0,845306130297732;0,836042663988257;0,854619928685995
2021-12-26;0,854124767761473;0,844579437485595;0,863722993609699
2021-12-27;0,852766839924533;0,843000096426723;0,862589057229038
2021-12-28;0,904855220388357;0,89455868212743;0,915209862662411
2021-12-29;0,95742863280499;0,946627279262718;0,968290413426109
2021-12-30;1,02969929011641;1,0183571883507;1,0411033360838
2021-12-31;1,0903407039275;1,07863457853023;1,10210913503601
2022-01-01;1,1117009285356;1,09996161479581;1,12350169244136
2022-01-02;1,13095745041265;1,11927439426986;1,14270032604079
2022-01-03;1,18767052736377;1,17589830808045;1,19950057041357
2022-01-04;1,36818721558675;1,35582279712905;1,38060698162403
2022-01-05;1,45109675271061;1,43881466837677;1,46343031495394
2022-01-06;1,47489831562164;1,46313787805902;1,48670517822231
2022-01-07;1,42654837476248;1,41564694707523;1,43749103840734
2022-01-08;1,44385451422751;1,43350831681931;1,45423740024936
2022-01-09;1,43075583918739;1,42102754708768;1,44051685947682
2022-01-10;1,4216459311865;1,41248192401412;1,43083916087446
2022-01-11;1,45608847614651;1,44731526608484;1,46488783050007
2022-01-12;1,45924836011263;1,45095200030787;1,46756804484986
2022-01-13;1,44130363093301;1,43352894692955;1,44909905078509
2022-01-14;1,42076419429599;1,41348192518752;1,42806491633995
2022-01-15;1,36779876042015;1,36104441728189;1,37456959116929
2022-01-16;1,31287635830502;1,30659451375402;1,31917305986093
2022-01-17;1,25603500162935;1,25016682023692;1,26191673372351
2022-01-18;1,2872003462965;1,28148822305382;1,29292499676985
2022-01-19;1,29450102036768;1,28898288889819;1,3000307756921
2022-01-20;1,3254056436454;1,32003458812265;1,33078745375544
2022-01-21;1,30343680809742;1,29832682261986;1,30855669150248
2022-01-22;1,25828988627285;1,25347558554576;1,26311328739768
2022-01-23;1,22068589605134;1,2161232799322;1,22525693735864
2022-01-24;1,18318822466897;1,17884458245005;1,18753974451856
2022-01-25;1,20068597853971;1,19643384742397;1,20494554836077
2022-01-26;1,20829689586182;1,20414517787844;1,21245566033597
2022-01-27;1,21523934154056;1,21119073129528;1,21929461399919
2022-01-28;1,20878060477069;1,20485874177626;1,21270875250163
2022-01-29;1,17971464449258;1,17595211825408;1,18348309752719
2022-01-30;1,1400773936365;1,13647819784992;1,14368220129228
2022-01-31;1,08809176242678;1,08465601038629;1,09153287254694
2022-02-01;1,10269462821525;1,0992948470437;1,10609958619112
2022-02-02;1,08266465355196;1,0793439222291;1,08599041507386
2022-02-03;1,08062594265689;1,07735172454786;1,08390506017241
2022-02-04;1,0798001124185;1,07656634840234;1,08303865909329
2022-02-05;1,06679257510353;1,06361545781646;1,06997436521062
2022-02-06;1,04255672829402;1,03944936592829;1,04566866445954
2022-02-07;1,0032366173164;1,00021389269107;1,00626383967611
2022-02-08;1,00460834940245;1,00159612740786;1,00762503179954
2022-02-09;0,995593672818735;0,99259883794227;0,99859295669717
2022-02-10;0,994712950065978;0,991719575282401;0,997710773452429
2022-02-11;0,998668169861742;0,995667038751734;1,00167375493938
2022-02-12;0,99751590411856;0,994514908508568;1,00052135844583
2022-02-13;0,989844123837984;0,986853623914925;0,992839085689012
2022-02-14;0,950269857567902;0,947337334091368;0,953206850470216
2022-02-15;0,970087602893719;0,967113099031206;0,973066611079622
2022-02-16;0,966584807563109;0,963599554215556;0,969574614340412
2022-02-17;0,970081578183761;0,967075585231657;0,973092171435038
2022-02-18;0,969177520184879;0,966158518761636;0,972201166175032
2022-02-19;0,967866632410859;0,964835755165183;0,970902197214358
2022-02-20;0,958514085672172;0,955483734318387;0,961549168749652
2022-02-21;0,927464842646495;0,924467907654516;0,930466560679268
2022-02-22;0,942623564964593;0,9395777881482;0,945674202547095
2022-02-23;0,948433908341071;0,945349927151739;0,951522842522461
2022-02-24;0,964343369744261;0,961206623738463;0,967485155146228
2022-02-25;0,97792166106768;0,974740880094463;0,981107551970628
2022-02-26;0,981804700542629;0,978602251652452;0,985012308756173
2022-02-27;0,973617090770687;0,970417459399226;0,976821915765061
2022-02-28;0,94769463690479;0,944527523215025;0,950866978521752
2022-03-01;0,985921889969482;0,982673919900752;0,98917514500131
2022-03-02;0,998729756422044;0,995444711297184;1,0020201385078
2022-03-03;1,02004127091234;1,01671452158063;1,02337337914544
2022-03-04;1,0458376113987;1,04247197709275;1,04920859521038
2022-03-05;1,0541441828419;1,05077945567264;1,05751421443386
2022-03-06;1,04808226812732;1,04474995039094;1,05141981865231
2022-03-07;1,02880187221583;1,02552471756982;1,03208418269866
2022-03-08;1,07703309594278;1,07369985026621;1,08037143637299
2022-03-09;1,11404012344815;1,11067579240425;1,1174094721161
2022-03-10;1,1494353666023;1,1460607558313;1,15281487004731
2022-03-11;1,1623258056206;1,15899239204806;1,16566394003419
2022-03-12;1,15231135329352;1,1490626952777;1,15556453399674
2022-03-13;1,11871213240379;1,11558119265906;1,12184739913043
2022-03-14;1,07339941878802;1,0703921985579;1,07641079930943
2022-03-15;1,11038355131013;1,10736942594273;1,11340171671633
2022-03-16;1,12117989154884;1,1181921300424;1,12417158440635
2022-03-17;1,12506496186496;1,12211891092181;1,1280148218719
2022-03-18;1,11499461594021;1,11211203877396;1,11788087267852
2022-03-19;1,09788367480239;1,09507194104132;1,10069896401743
2022-03-20;1,05959167029319;1,05687201990322;1,0623147672907
2022-03-21;1,00915117594798;1,00652861295414;1,01177710410959
2022-03-22;1,00478798174736;1,00218708713413;1,00739220050565
2022-03-23;0,985731639740319;0,983160611428306;0,988305979120695
2022-03-24;0,975469834346632;0,972911008425869;0,978031974507511
2022-03-25;0,972227508566437;0,969666557595986;0,974791790373274
2022-03-26;0,964020734127453;0,961461166847868;0,966583657004885
2022-03-27;0,939102331567725;0,936564307923623;0,941643742185252
2022-03-28;0,883696221065676;0,881217300758061;0,886178575193326
2022-03-29;0,873249273839668;0,870754540391459;0,87574752675211
2022-03-30;0,856223629576914;0,853709979099133;0,858740924286527
2022-03-31;0,85253406410005;0,849973699289603;0,855098226341389
2022-04-01;0,85257704433968;0,849958575913265;0,855199484439868
2022-04-02;0,854905987269514;0,852222793825516;0,857593339940198
2022-04-03;0,836995699204625;0,834279044918251;0,839716708564728
2022-04-04;0,783296539284028;0,780604745090384;0,78599290276488
2022-04-05;0,778658069033935;0,775895718007742;0,781425260956261
2022-04-06;0,776045161647529;0,773192964201877;0,778902537717845
2022-04-07;0,77780581833923;0,774846518088993;0,780770681177896
2022-04-08;0,795979983752952;0,792876146042068;0,799089801258462
2022-04-09;0,818315790119039;0,815057293373307;0,821580697806029
2022-04-10;0,805114951375551;0,80177859471425;0,80845813975608
2022-04-11;0,761470988804255;0,758126253010313;0,764822985100179
2022-04-12;0,75999969693875;0,756543613066365;0,763463548374891
2022-04-13;0,766450086449363;0,76284666203437;0,770061884417063
2022-04-14;0,784717726377499;0,780928453965393;0,788516043369247
2022-04-15;0,818164433081315;0,814149479476692;0,822189125981101
2022-04-16;0,851542423760506;0,84730882096119;0,855786431386391
2022-04-17;0,844204048687855;0,839870775401552;0,848548318115993
2022-04-18;0,79419260938819;0,789885034555672;0,798511736242482
2022-04-19;0,788844073747006;0,784430913340448;0,793269442677242
2022-04-20;0,820907537019975;0,81625962627866;0,825568461159554
